,endTime,artistName,trackName,msPlayed,artist_uri,album_uri,track_uri,listen_count
6474,2021-11-26 16:13,Sexy Sushi,Sex Appeal,2880,spotify:artist:6yNXUzxIakMVY5LoVgZGHG,spotify:album:54sRnf9fQEFwkQNkeNW5zy,spotify:track:0If1Jxo7CjpTsKLz3aXmqW,5.0
6475,2021-11-26 16:13,FISHER,Losing It,98521,spotify:artist:1VJ0briNOlXRtJUAzoUJdt,spotify:album:143cxYCazoiNfviHRmxkdv,spotify:track:6ho0GyrWZN3mhi9zVRW7xi,26.0
6476,2021-11-26 16:15,Stromae,Alors on danse,692,spotify:artist:5j4HeCoUlzhfWtjAfM1acR,spotify:album:4kEbcH3VT6NYfpv8Wkkk80,spotify:track:2GYHyAoLWpkxLVa4oYTVko,25.0
6477,2021-11-26 16:15,Anna Naklab,Supergirl,430,spotify:artist:6vNe5MINTo5QZyR08sBOBA,spotify:album:4thfl1o8Khjhiaq3Huuoyg,spotify:track:5EpOLR430QoR3WorpfC2gc,16.0
6478,2021-11-26 16:15,Tommy Genesis,a woman is a god,2550,spotify:artist:2qDdxfKUpYg8wc49KIuT3b,spotify:album:1GM7yBzzTnJ7TvTysxvaQj,spotify:track:1bjKLAHQUcSOK6zBr9ZgDv,6.0
6479,2021-11-26 16:15,Claptone,Wake Up,104450,spotify:artist:4mncDFjVLUa3s025Tct3Ry,spotify:album:73jBXz9s3GbFT0nSZ0nTyU,spotify:track:6BcJ2cGaF5tm99srYCOjfX,29.0
6480,2021-11-26 16:15,Claptone,In the Night,1807,spotify:artist:4mncDFjVLUa3s025Tct3Ry,spotify:album:2yQ0gnJqaKIa9rufOe44Vn,spotify:track:1uIBNEj1bLLiNe4JdMcn97,17.0
6481,2021-11-26 16:15,Claptone,In the Night,829,spotify:artist:4mncDFjVLUa3s025Tct3Ry,spotify:album:2yQ0gnJqaKIa9rufOe44Vn,spotify:track:1uIBNEj1bLLiNe4JdMcn97,17.0
6482,2021-11-26 16:18,Anna Naklab,Supergirl,212610,spotify:artist:6vNe5MINTo5QZyR08sBOBA,spotify:album:4thfl1o8Khjhiaq3Huuoyg,spotify:track:5EpOLR430QoR3WorpfC2gc,16.0
6483,2021-11-26 16:18,Claptone,In the Night,4104,spotify:artist:4mncDFjVLUa3s025Tct3Ry,spotify:album:2yQ0gnJqaKIa9rufOe44Vn,spotify:track:1uIBNEj1bLLiNe4JdMcn97,17.0
6484,2021-11-26 16:19,Tommy Genesis,a woman is a god,12390,spotify:artist:2qDdxfKUpYg8wc49KIuT3b,spotify:album:1GM7yBzzTnJ7TvTysxvaQj,spotify:track:1bjKLAHQUcSOK6zBr9ZgDv,6.0
6485,2021-11-26 16:21,David Guetta,Memories (feat. Kid Cudi) 2021 Remix,162992,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,spotify:album:6YjGFGvxaNPwD2sQjECHSX,spotify:track:59o6ojGNGJOYiVJSzC6Lsa,16.0
6486,2021-11-26 16:25,Kygo,Raging (feat. Kodaline),224486,spotify:artist:23fqKkggKUBHNkbKtXEls4,spotify:album:1lmuf0jQIFOnFOSV2x4RyX,spotify:track:6DsFZITJMPnh8z5XewfVmL,14.0
6487,2021-11-26 16:28,Claptone,Drop The Pressure,180990,spotify:artist:4mncDFjVLUa3s025Tct3Ry,spotify:album:1TKqMj1Tu9D7GlrD30qPtP,spotify:track:0QZdbOtajbimysXPJDkU3H,16.0
6488,2021-11-26 16:33,HI-LO,Balearic Mornings,290247,spotify:artist:0ETJQforv5OXgDgidQv9qd,spotify:album:3KNDonp1UJb2dZ0XYLJsuQ,spotify:track:3TQj0vUT4FDIkIDqhTFPxd,48.0
6489,2021-11-26 16:36,Marlon Roudette,When the Beat Drops Out,204026,spotify:artist:2R1QrQqWuw3IjoP5dXRFjt,spotify:album:7AlJCHpFtXKkm1QRJi2K1i,spotify:track:4c24laIQGNc7QTICHZZKOq,14.0
6490,2021-11-26 17:49,Claptone,Golden,114776,spotify:artist:4mncDFjVLUa3s025Tct3Ry,spotify:album:6gHmxX2KgdMgoUilat7AIJ,spotify:track:1AbxRPvSQPSlNxoPJ89JE7,21.0
6491,2021-11-27 17:49,Stromae,Alors on danse,619,spotify:artist:5j4HeCoUlzhfWtjAfM1acR,spotify:album:4kEbcH3VT6NYfpv8Wkkk80,spotify:track:2GYHyAoLWpkxLVa4oYTVko,25.0
6492,2021-11-27 17:49,Croatia Squad,Keep It Rockin,19569,spotify:artist:3FAUGHLioXySQ1QTnCOWQC,spotify:album:6di0SUrnripBcjDXYtnjMd,spotify:track:3fB25H0CWYiIsJ948ltpGk,17.0
6493,2021-11-27 17:49,Claptone,Golden,6894,spotify:artist:4mncDFjVLUa3s025Tct3Ry,spotify:album:6gHmxX2KgdMgoUilat7AIJ,spotify:track:1AbxRPvSQPSlNxoPJ89JE7,21.0
6494,2021-11-27 17:49,Claptone,Golden,2516,spotify:artist:4mncDFjVLUa3s025Tct3Ry,spotify:album:6gHmxX2KgdMgoUilat7AIJ,spotify:track:1AbxRPvSQPSlNxoPJ89JE7,21.0
6495,2021-11-27 17:49,Majestic,Rasputin,1417,spotify:artist:6QMABvTzixnxzsLYyhqRxI,spotify:album:6PzYuR9c0CYCPJTnqylPhd,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,18.0
6496,2021-11-27 17:49,Alan Walker,Dont You Hold Me Down,1205,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,spotify:album:5KQgg5bFgzVeQeZ0E4mxSQ,spotify:track:0d1ujEcFwTqA4kWliTSJim,22.0
6497,2021-11-27 17:50,HI-LO,Check,9385,spotify:artist:0ETJQforv5OXgDgidQv9qd,spotify:album:1XeSZoR9H4y4tA86XvpmGN,spotify:track:3KJzXCl1kj0sTEd2sEX9jf,15.0
6498,2021-11-27 17:50,Michael Calfan,Wild Night,15139,spotify:artist:4CuipEvwcoQggmCV8jpKF9,spotify:album:0UhSPXVQBmeWxD30uoQgRl,spotify:track:5L8rtOcwS2HDeJsAuM2oNd,2.0
6499,2021-11-27 17:50,HI-LO,Balearic Mornings,1601,spotify:artist:0ETJQforv5OXgDgidQv9qd,spotify:album:3KNDonp1UJb2dZ0XYLJsuQ,spotify:track:3TQj0vUT4FDIkIDqhTFPxd,48.0
6500,2021-11-27 17:50,Claptone,Golden,1431,spotify:artist:4mncDFjVLUa3s025Tct3Ry,spotify:album:6gHmxX2KgdMgoUilat7AIJ,spotify:track:1AbxRPvSQPSlNxoPJ89JE7,21.0
6501,2021-11-27 17:50,Reggio,Summer Party,4107,spotify:artist:1Q6CDBTFFKnanZ20DS2QnQ,spotify:album:0gx03ueKpFwbSIacnv1Lpe,spotify:track:2VBCEv4SOD9KRPC3BCvYsm,1.0
6502,2021-11-27 17:50,Felix Jaehn,Book Of Love (feat. Polina),2386,spotify:artist:4bL2B6hmLlMWnUEZnorEtG,spotify:album:2S56F6bIk01HboGbJJJ1IQ,spotify:track:2erg7Xduc8OHhkLepV4eER,2.0
6503,2021-11-27 17:53,Dombresky,Down Low Leftwing : Kody Remix,6741,spotify:artist:2GVtgxcx7jg5xVCZsIHSGN,spotify:album:37VDuWENUoKuPtuOd10N6A,spotify:track:1fznCDNhsQjQqhjQjlgo2j,3.0
6504,2021-11-27 17:53,Avicii,I Could Be The One (Avicii Vs. Nicky Romero),3138,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,spotify:album:292ltz2MxXuFZw9FaEbaZ3,spotify:track:591nHHHzZl1NLt9PMKpinM,4.0
6505,2021-11-27 17:53,Sonny Alven,Our Youth,3420,spotify:artist:2zHHEU3t9cutZFyG0fHdOR,spotify:album:2l9YerutgImIijX4eOV9Yq,spotify:track:3BWto5OqCXq9yKO1cZGnNn,1.0
6506,2021-11-27 17:53,Claptone,My Night,135546,spotify:artist:4mncDFjVLUa3s025Tct3Ry,spotify:album:1RsIiyCqGoHD8mflYYzdrb,spotify:track:5bgeFf7dJArqJVi4PeD3Tp,33.0
6507,2021-11-27 17:53,David Guetta,Memories (feat. Kid Cudi) 2021 Remix,2450,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,spotify:album:6YjGFGvxaNPwD2sQjECHSX,spotify:track:59o6ojGNGJOYiVJSzC6Lsa,16.0
6508,2021-11-27 17:55,Claptone,Wake Up,955,spotify:artist:4mncDFjVLUa3s025Tct3Ry,spotify:album:73jBXz9s3GbFT0nSZ0nTyU,spotify:track:6BcJ2cGaF5tm99srYCOjfX,29.0
6509,2021-11-27 17:55,SIDEPIECE,Together,6102,spotify:artist:5czbzNZZfWpyFgZyfT3Mkk,spotify:album:1uYrEieSyuTVtTnszT4eUg,spotify:track:3ydFRJUABULlXklU1M24TV,1.0
6510,2021-11-27 17:55,Alan Walker,Dont You Hold Me Down,1866,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,spotify:album:5KQgg5bFgzVeQeZ0E4mxSQ,spotify:track:0d1ujEcFwTqA4kWliTSJim,22.0
6511,2021-11-27 17:55,7 Skies,Blue Kind (feat. Enlery),92417,spotify:artist:2mmqhYDTD0weseyXUf1QJ5,spotify:album:5CQpXbWczwDUfVAtHpcvum,spotify:track:2KgbxrDjpYMFdaV02OwgTI,1.0
6512,2021-11-27 17:57,Curbi,Breathe,110812,spotify:artist:2XiiUuK68XNdHaHOAF5hnT,spotify:album:0CAduLTnz4dhJUgindKLwh,spotify:track:2dyuozqGz5qOaC7xB11DGE,3.0
6513,2021-11-27 17:57,Ed Sheeran,Shivers Navos Remix,2973,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,spotify:album:69DRYXihs3DVdAPNMiikJk,spotify:track:7G8bZSpRNFOj3nc8SbFXWP,1.0
6514,2021-11-27 18:00,Swedish House Mafia,Lifetime (with Ty Dolla $ign 070 Shake),161983,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:4jFxIzyBN7JD5rwLT0chjg,spotify:track:3zQpGaH50HeMjxurMZVF6q,11.0
6515,2021-11-27 18:03,Purple Disco Machine,Fireworks,200015,spotify:artist:2WBJQGf1bT1kxuoqziH5g4,spotify:album:4LIWp0dSuFmtNJrxdegyOG,spotify:track:154YAkNQuFHLV3LbP7gP1f,23.0
6516,2021-11-27 18:07,HI-LO,Athena Oliver Heldens Radio Edit,229228,spotify:artist:0ETJQforv5OXgDgidQv9qd,spotify:album:37OhMXLThf2Zxm2N5O9Mcq,spotify:track:1baSf2q5WEq5eXDM0DS3qh,4.0
6517,2021-11-27 18:10,Jolyon Petch,Dreams,198629,spotify:artist:00Ja3YjvU4DYCHWt6cPs42,spotify:album:2wvHFdSUM3Q6Dtu7dowYpf,spotify:track:2J3TcdKkdU42R9zWqWi6LJ,8.0
6518,2021-11-27 19:27,Tube & Berger,All I Want (feat. Goatchy),4225,spotify:artist:32wcuqRxZuBY5HbH1bWa8h,spotify:album:5YxKPq0pIJyi4sEyIq8cyv,spotify:track:6hizzLN6GI5rWUWX2EiKR0,1.0
6519,2021-11-27 19:33,DJ F.R.A.N.K,Discotex,588,spotify:artist:43oo61fsxzzG7EyojMiDBl,spotify:album:1Hs3eeTIZd0IEFKsL9ewUW,spotify:track:4nQNq6LwW6JCA93LmbPa1U,5.0
6520,2021-11-27 19:36,DJ F.R.A.N.K,Discotex,196615,spotify:artist:43oo61fsxzzG7EyojMiDBl,spotify:album:1Hs3eeTIZd0IEFKsL9ewUW,spotify:track:4nQNq6LwW6JCA93LmbPa1U,5.0
6521,2021-11-27 19:40,Rhyznic,Gonna Get Over,200250,spotify:artist:3kFzKaHIkC7hm8Gq3bOx18,spotify:album:04HarXyjGfJYptbnSKGqDW,spotify:track:4jaV6VEOq5dZ4NB4qAfu7q,1.0
6522,2021-11-27 19:46,Swedish House Mafia,Greyhound,368039,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:4ljisoNarj0BpQSMIEv88L,spotify:track:0VffaI2jwQknRrxpECYHsF,4.0
6523,2021-11-27 20:35,Swedish House Mafia,Greyhound,7120,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:4ljisoNarj0BpQSMIEv88L,spotify:track:0VffaI2jwQknRrxpECYHsF,4.0
6524,2021-11-27 20:35,Swedish House Mafia,Greyhound,6216,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:4ljisoNarj0BpQSMIEv88L,spotify:track:0VffaI2jwQknRrxpECYHsF,4.0
6525,2021-11-27 20:37,JamX,Can U Dig It?,109420,spotify:artist:7n7uDz0iG6M1T9BsEFXgcN,spotify:album:2WMjWqyosebZqgtoi1S3PR,spotify:track:729OB5cU6FMq2N0nNmAiYW,1.0
6526,2021-11-27 20:39,Sidney Samson,Riverside,145764,spotify:artist:3XonXgjEAAXVl0WKLF1Z4g,spotify:album:02WMzDSTQBHly9uwjRRkeH,spotify:track:1II1g6PBUuTQBdMnFwXryk,2.0
6527,2021-11-27 20:45,DJ Ross,Dreamland Extended Party Mix,339814,spotify:artist:70yj8eIE94z38CM2kfsXQL,spotify:album:53t8NeidzPGe6x4AIugDE6,spotify:track:0Fkfxseo2MclHKSqGZX075,2.0
6528,2021-11-27 23:04,DJ Ross,Dreamland Extended Party Mix,64117,spotify:artist:70yj8eIE94z38CM2kfsXQL,spotify:album:53t8NeidzPGe6x4AIugDE6,spotify:track:0Fkfxseo2MclHKSqGZX075,2.0
6529,2021-11-27 23:04,DJ F.R.A.N.K,Discotex,25020,spotify:artist:43oo61fsxzzG7EyojMiDBl,spotify:album:1Hs3eeTIZd0IEFKsL9ewUW,spotify:track:4nQNq6LwW6JCA93LmbPa1U,5.0
6530,2021-11-27 23:07,DJ F.R.A.N.K,Discotex,172992,spotify:artist:43oo61fsxzzG7EyojMiDBl,spotify:album:1Hs3eeTIZd0IEFKsL9ewUW,spotify:track:4nQNq6LwW6JCA93LmbPa1U,5.0
6531,2021-11-27 23:07,Sidney Samson,Riverside,18099,spotify:artist:3XonXgjEAAXVl0WKLF1Z4g,spotify:album:02WMzDSTQBHly9uwjRRkeH,spotify:track:1II1g6PBUuTQBdMnFwXryk,2.0
6532,2021-11-27 23:10,Jack Back,Survivor,163236,spotify:artist:4bXUaTjc7TQTvLqqCAlfYt,spotify:album:2FY0KY4u0usEJHwR2gcXFN,spotify:track:4pD9SWYlUlzj47sUkWtAxp,19.0
6533,2021-11-27 23:15,Black Eyed Peas,I Gotta Feeling,289133,spotify:artist:1yxSLGMDHlW21z4YXirZDS,spotify:album:3lng6RAtdksQ2q02Fk5jaB,spotify:track:2H1047e0oMSj10dgp7p2VG,7.0
6534,2021-11-27 23:19,Tim Berg,Seek Bromance Avicii Vocal Edit,200991,spotify:artist:7iLc4hrjOjQPfg1E3cCHg1,spotify:album:7u4XfPVQhxAl6wc2pFk6h1,spotify:track:5BIgbz2Dy7X2I0bnkKH9Mb,8.0
6535,2021-11-28 01:02,Tim Berg,Alcoholic CAZZETTEs Trapleg Mix,87395,spotify:artist:7iLc4hrjOjQPfg1E3cCHg1,spotify:album:6BhZGj70Xka3V3y3XBo6bE,spotify:track:1CLXOLcIvVHJCAsUDF7YRs,2.0
6536,2021-11-28 01:17,Tim Berg,Alcoholic CAZZETTEs Trapleg Mix,2151,spotify:artist:7iLc4hrjOjQPfg1E3cCHg1,spotify:album:6BhZGj70Xka3V3y3XBo6bE,spotify:track:1CLXOLcIvVHJCAsUDF7YRs,2.0
6537,2021-11-28 01:19,Sjaak,Trompetisto,124251,spotify:artist:2YjydjpJfm9VAtiV0XRmkm,spotify:album:6gsOgcotCeVJsqqQVZ0Qdb,spotify:track:7LZQAYj5NmW7Db2y8k7dXm,3.0
6538,2021-11-28 01:20,Sjaak,Challas Op De Bassline,20051,spotify:artist:2YjydjpJfm9VAtiV0XRmkm,spotify:album:0Zcyz5nOqAM58FI0Kmq77W,spotify:track:1JwRxt8AespdBPpAAXmtxC,1.0
6539,2021-11-28 01:21,The Partysquad,Systeem (feat. Young Ellens),33563,spotify:artist:2dQgOfBP52UwjegY8FwJAY,spotify:album:2vFVjdDglpGx9JCokpRt0t,spotify:track:7r36DRmK4GXtoTXGnU5opT,1.0
6540,2021-11-28 02:01,Avantgarde,Get Down (Again) Original Mix,210920,spotify:artist:1TQaujbACZP24tCja4tV6E,spotify:album:5kVANMbrK2BewuRol8r06p,spotify:track:7h0Y96bxpnja6YmezY6vGJ,7.0
6541,2021-11-28 10:57,Avantgarde,Get Down (Again) Original Mix,609,spotify:artist:1TQaujbACZP24tCja4tV6E,spotify:album:5kVANMbrK2BewuRol8r06p,spotify:track:7h0Y96bxpnja6YmezY6vGJ,7.0
6542,2021-11-28 11:25,Avantgarde,Get Down (Again) Original Mix,126348,spotify:artist:1TQaujbACZP24tCja4tV6E,spotify:album:5kVANMbrK2BewuRol8r06p,spotify:track:7h0Y96bxpnja6YmezY6vGJ,7.0
6543,2021-11-28 17:11,Swedish House Mafia,Moth To A Flame (with The Weeknd),167458,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:3udIvIqyBG1RrHxXrUZDoK,spotify:track:2gpWyfu7eZ01zzncHpxOtA,2.0
6544,2021-11-28 17:11,Moby,The Lonely Night Reprise Version,21316,spotify:artist:3OsRAKCvk37zwYcnzRf5XF,spotify:album:6tFLaFzsYAWNv0VctKguZk,spotify:track:6g7BOAGapOkrpCfSLgvaUv,1.0
6545,2021-11-28 17:14,Vierre Cloud,moment,129543,spotify:artist:31ijgiurmIPTNojkYQXdnl,spotify:album:4FehFP4tVEFyT75LCTHl7m,spotify:track:5K9tfeoiztw94dyWzF39jq,1.0
6546,2021-11-28 17:18,Swedish House Mafia,Moth To A Flame (with The Weeknd),234000,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:3udIvIqyBG1RrHxXrUZDoK,spotify:track:2gpWyfu7eZ01zzncHpxOtA,2.0
6547,2021-11-28 17:18,Swedish House Mafia,Lifetime (with Ty Dolla $ign 070 Shake),22895,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:4jFxIzyBN7JD5rwLT0chjg,spotify:track:3zQpGaH50HeMjxurMZVF6q,11.0
6548,2021-11-28 17:21,Swedish House Mafia,Lifetime (with Ty Dolla $ign 070 Shake),186805,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:4jFxIzyBN7JD5rwLT0chjg,spotify:track:3zQpGaH50HeMjxurMZVF6q,11.0
6549,2021-11-28 17:24,Swedish House Mafia,It Gets Better,184611,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:5YZCCZpKDtTTxtQrVWLGL6,spotify:track:5erj647SYiDcIR8Zwi6tc9,2.0
6550,2021-11-28 17:27,Swedish House Mafia,One (Your Name),163247,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:5aLY2ivPGXvFX770ihBnmd,spotify:track:41KPpw0EZCytxNkmEMJVgr,4.0
6551,2021-11-28 17:30,Swedish House Mafia,Dont You Worry Child,212862,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:3RKhRsifs4RWrqvWV1YpPY,spotify:track:2V65y3PX4DkRhy1djlxd9p,1.0
6552,2021-11-28 17:33,Swedish House Mafia,Miami 2 Ibiza,176674,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:1ggrUrAPlcvhYrybrhoJ1X,spotify:track:5ZFVacinyPxz19eK2vTodL,1.0
6553,2021-11-28 17:47,Swedish House Mafia,Greyhound,30499,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:4ljisoNarj0BpQSMIEv88L,spotify:track:0VffaI2jwQknRrxpECYHsF,4.0
6554,2021-11-29 07:53,Swedish House Mafia,Lifetime (with Ty Dolla $ign 070 Shake),186805,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:4jFxIzyBN7JD5rwLT0chjg,spotify:track:3zQpGaH50HeMjxurMZVF6q,11.0
6555,2021-11-29 07:54,Swedish House Mafia,It Gets Better,67418,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:5YZCCZpKDtTTxtQrVWLGL6,spotify:track:5erj647SYiDcIR8Zwi6tc9,2.0
6556,2021-11-29 07:55,Swedish House Mafia,One (Your Name),36716,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,spotify:album:5aLY2ivPGXvFX770ihBnmd,spotify:track:41KPpw0EZCytxNkmEMJVgr,4.0
6557,2021-11-29 07:57,Avantgarde,Get Down Original Mix,3246,spotify:artist:1TQaujbACZP24tCja4tV6E,spotify:album:5kVANMbrK2BewuRol8r06p,spotify:track:7h0Y96bxpnja6YmezY6vGJ,7.0
6558,2021-11-29 07:57,Avantgarde,Get Down (Again) Original Mix,121438,spotify:artist:1TQaujbACZP24tCja4tV6E,spotify:album:5kVANMbrK2BewuRol8r06p,spotify:track:7h0Y96bxpnja6YmezY6vGJ,7.0
6559,2021-11-29 07:58,Claptone,Stay the Night,4468,spotify:artist:4mncDFjVLUa3s025Tct3Ry,spotify:album:2yQ0gnJqaKIa9rufOe44Vn,spotify:track:6VZnA7xwd1l4hQH3q264TU,5.0
6561,2021-11-29 07:59,Duke Dumont,Ocean Drive,2943,spotify:artist:61lyPtntblHJvA7FMMhi7E,spotify:album:5APvbPGki6FOQO6rNEuXCv,spotify:track:0b6wdul3A5sQNpIOv03OxP,8.0
6562,2021-11-29 08:35,RÜFÜS DU SOL,Innerbloom,230655,spotify:artist:5Pb27ujIyYb33zBqVysBkj,spotify:album:1SR9xhoYg57S95GDFpyQGT,spotify:track:5GXeNbxOEbd7sKrbsVLVVx,9.0
6563,2021-11-29 17:11,Fleetwood Mac,Dreams 2004 Remaster,42215,spotify:artist:08GQAI4eElDnROBrJRGE0X,spotify:album:0BwWUstDMUbgq2NYONRqlu,spotify:track:0ofHAoxe9vBkTCp2UQIavz,1.0
6564,2021-11-29 17:11,The Cranberries,Dreams,2620,spotify:artist:7t0rwkOPGlDPEhaOcVtOt9,spotify:album:0AP5O47kJWlaKVnnybKvQI,spotify:track:4JGKZS7h4Qa16gOU3oNETV,2.0
6565,2021-11-29 17:11,John Mellencamp,Jack Diane,16286,spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH,spotify:album:4gouGcdQn9OvjX42xnWrF0,spotify:track:43btz2xjMKpcmjkuRsvxyg,1.0
6566,2021-11-29 17:19,Maceo Plex,Conjure Dreams,441087,spotify:artist:3TXQ1ddouwQAI78hV4hXDj,spotify:album:6DSutTphiozvGUw3hvifo8,spotify:track:6TcpM1p0xHy1smBjxEF73s,1.0
6567,2021-11-29 17:24,Booka Shade,In White Rooms,326840,spotify:artist:2CKaDZ1Yo8YnWega9IeUzB,spotify:album:01VSZEe3mkHLzNSPMRoAdX,spotify:track:2gtWTDbAq2i2oqs0ldX7bn,3.0
6568,2021-11-29 17:28,Cristoph,Alone (feat. FEMME),225234,spotify:artist:532SqCIYmJyXEdEiCJLgYG,spotify:album:0WJsan45K0BcQbJiM5SdEN,spotify:track:6dsoPBbMuUodSUvhRW7Vr4,1.0
6569,2021-11-29 17:35,Sam Paganini,Rave,405699,spotify:artist:50ZyjIaVHOy5Xt7FLJ7RZl,spotify:album:1ZocCJ1c4V46xAAFJa7DIs,spotify:track:5YDbSfN5oKWBoeyf9nBA38,1.0
6570,2021-11-29 17:40,Adam Beyer,Your Mind,285857,spotify:artist:1btv9qmIpbp7q1ixCYNdHu,spotify:album:07lumzt0xDO5eyuWwvevAJ,spotify:track:1WsHKAuN9vDthcmimdqqaY,6.0
6571,2021-11-29 17:47,Matador,Apollo 11,464632,spotify:artist:1UcYY5JDPe05nqjODiVkx1,spotify:album:4K8v2zx2n4sSBSaTyPixHa,spotify:track:2vl9yXYJmoKbv72pUIxoue,3.0
6572,2021-11-29 17:55,Maceo Plex,Solitary Daze,463405,spotify:artist:3TXQ1ddouwQAI78hV4hXDj,spotify:album:462nMAgJr4l14IqVngpOXM,spotify:track:7vqcDtNvoJn5pXhktc8qe8,1.0
6573,2021-11-29 17:59,NTO,Carrousel Short Version,257835,spotify:artist:7ry8L53T4oJtSIogGYuioq,spotify:album:4nOq9W8nvSvYQ1sYJPU2UL,spotify:track:5WL6VbqrAs7qYsMkCvShoN,3.0
6574,2021-11-29 18:06,Joachim Pastor,Millenium,421935,spotify:artist:6eNOjuJSfKkAvbiGW90AkZ,spotify:album:4lJ51mNG9ZXfGyLzLSKwy6,spotify:track:6T5hiZikP7CNI2uXdWYlCg,2.0
6575,2021-11-29 18:10,Booka Shade,Line of Fire Tube Berger Radio Edit,215157,spotify:artist:2CKaDZ1Yo8YnWega9IeUzB,spotify:album:5IRWA6dSpP2txrTg0PaN55,spotify:track:3ttrLJFWgdqJHPWRqV5TVd,1.0
6576,2021-11-29 18:15,Kölsch,Grey,290479,spotify:artist:2D9Oe8R9UhbMvFAsMJpXj0,spotify:album:3ynaPdzABzDYa71e6RSagL,spotify:track:1tNxprI7wf87blRuXUyEvC,4.0
6577,2021-11-29 18:22,Tube & Berger,Imprint of Pleasure,442627,spotify:artist:32wcuqRxZuBY5HbH1bWa8h,spotify:album:5yr4Rq5rmmafQApx0WvxY7,spotify:track:0ikhyMXGBKSx8Yb18h7prS,9.0
6578,2021-11-29 18:31,Maceo Plex,Mirror Me Dark Dub,537682,spotify:artist:3TXQ1ddouwQAI78hV4hXDj,spotify:album:3PZPjUzbSXUZOXgBDhmg1q,spotify:track:1PRP9v1v87XXsVPawiSVPo,1.0
6579,2021-11-29 18:35,Hot Since 82,Renegade Edit,252727,spotify:artist:1tRBmMtER4fGrzrt8O9VpS,spotify:album:0Nqhal7tzrlycn1kRutXXp,spotify:track:16sg1ZGkkdMoBSyd0jVJs9,1.0
6580,2021-11-29 18:39,Oxia,Domino Rework Edit,222402,spotify:artist:2zgFYHwSEYOc1KnldGsBXK,spotify:album:70AZz9g5tbnbURmbuAbCxI,spotify:track:5CI4uc5U66KH9g4nklN2JO,1.0
6581,2021-11-29 18:42,CamelPhat,Constellations,187045,spotify:artist:240wlM8vDrf6S4zCyzGj2W,spotify:album:1NOXggAmDP2RIKjKbrLLUG,spotify:track:0l0jMydIAM3fhJzmtum2FW,2.0
6582,2021-11-29 18:48,Ten Walls,Walking with Elephants,325520,spotify:artist:4veIvBHKoUacjuoMOm3vsg,spotify:album:7etzwfYztvvEQqqx9ryWxj,spotify:track:6wPMapHawG4uns1R3vHzUG,2.0
6583,2021-11-29 18:54,Joris Delacroix,Start The Engine,361373,spotify:artist:3HRRzIZNQFus3xlUx2xKy1,spotify:album:4Ma2dpXzWUiDfcrUpLj80u,spotify:track:5hvIZF56tE8sAwMA9cKmQQ,3.0
6584,2021-11-29 19:02,Maceo Plex,Love Somebody Else,494492,spotify:artist:3TXQ1ddouwQAI78hV4hXDj,spotify:album:5hCgnCH2cu6Jo031bSyLqo,spotify:track:5SQsRtN6nyvpMHShbSoBOC,1.0
6585,2021-11-29 19:06,Mark Knight,Man With The Red Face,235033,spotify:artist:3h11MHQeCrcsUgRRijI1zL,spotify:album:4Tx7Iuv23M7FuhPUO8LN8b,spotify:track:5FDn1oWUD5BXL2HCfmCk2F,1.0
6586,2021-11-29 19:10,Kollektiv Turmstrasse,Sorry I Am Late Summer 2016 Version,224213,spotify:artist:1oXiuCd5F0DcnmXH5KaM6N,spotify:album:3FNgytTRQYnb8dAeDcVP00,spotify:track:4HubaPJdFWVTWzgHCeeW2f,2.0
6587,2021-11-29 19:15,Eli & Fur,Youre so High,325497,spotify:artist:5CkVLGKUJkIc1pmSk10QP4,spotify:album:5dc3CyiTU728tJRWcapji2,spotify:track:0T8rENhj8FVjasRcGMYOIp,2.0
