,artistName,trackName,artist_uri,album_uri,track_uri,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
119,Jeff Buckley,Hallelujah,spotify:artist:3nnQpaTvKb5jCQabZefACI,spotify:album:7yQtjAjhtNi76KRu05XWFS,spotify:track:3pRaLNL3b8x5uBOcsgvdqM,0.931,0.324,413827.0,0.136,0.00117,0.0,0.176,-10.33,1.0,0.0318,97.256,3.0,0.0831
120,Mabel,Dont Call Me Up,spotify:artist:1MIVXf74SZHmTIp4V4paH4,spotify:album:0syM7OUAhV7S6XmOa4nLUZ,spotify:track:5WHTFyqSii0lmT9R21abT8,0.296,0.674,178480.0,0.881,3.01e-06,9.0,0.0793,-2.853,1.0,0.147,98.994,4.0,0.234
121,Tujamo,Candy On The Dancefloor,spotify:artist:2vVNxGBvKRQMWwI5c8KmYh,spotify:album:4aKSciNw4kZGWZVGHKmMEO,spotify:track:41RSRxdVqnSWlL9Glx95fG,0.106,0.709,186667.0,0.814,0.000229,8.0,0.267,-4.148,1.0,0.0466,126.027,4.0,0.477
123,Bonaparte,Melody X,spotify:artist:2jwl8DJIsmnFbA5vPdGSCy,spotify:album:3HCY9oQ7X5vPQzfkHAgNW0,spotify:track:5rZRM3Lf4eGsMpCDcOJ87C,0.664,0.61,244347.0,0.508,0.322,10.0,0.0857,-7.9,1.0,0.0386,120.007,4.0,0.071
124,Jax Jones,Breathe,spotify:artist:4Q6nIcaBED8qUel8bBx6Cr,spotify:album:3Qogp7B6ZdNWIijjpxpvx0,spotify:track:4lN7fiv6YxuNDVniqrmLaQ,0.0249,0.724,208107.0,0.734,0.000325,11.0,0.127,-5.539,0.0,0.0383,125.993,4.0,0.673
125,Marie Davidson,Work It Soulwax Remix,spotify:artist:7xJVICbAWizNBKBD3mRWjF,spotify:album:074U95kLP3roPuXrpjTYtT,spotify:track:6WfL1pwMyFf3IvFWLnre4P,0.319,0.846,286080.0,0.737,0.494,0.0,0.0701,-8.611,1.0,0.0643,125.018,4.0,0.848
126,Clean Bandit,Symphony (feat. Zara Larsson),spotify:artist:6MDME20pz9RveH9rEXvrOM,spotify:album:4b13SJlne61y53KSEwuQtD,spotify:track:1x5sYLZiu9r5E43kMlt9f8,0.259,0.707,212459.0,0.629,1.6e-05,0.0,0.138,-4.581,0.0,0.0563,122.863,4.0,0.457
127,Bonnie Tyler,Its a Heartache,spotify:artist:0SD4eZCN4Kr0wQk56hCdh2,spotify:album:5Z4U2T75N260P60v0LA2Kv,spotify:track:6XwmOknVeAwN3OQv1lIzCc,0.13,0.555,212000.0,0.487,0.000868,0.0,0.169,-11.766,1.0,0.0317,118.913,4.0,0.553
128,Billie Eilish,everything i wanted,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,spotify:album:4i3rAwPw7Ln2YrKDusaWyT,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,0.902,0.704,245426.0,0.225,0.657,6.0,0.106,-14.454,0.0,0.0994,120.006,4.0,0.243
130,Jax Jones,All Day And Night,spotify:artist:4Q6nIcaBED8qUel8bBx6Cr,spotify:album:17RCI7D7nsLUcCa87iQYvU,spotify:track:2fb2sduLXTKgYod3yKA5io,0.325,0.562,169467.0,0.765,0.0,1.0,0.137,-4.106,0.0,0.107,121.966,4.0,0.542
131,Riton,Turn Me On (feat. Vula),spotify:artist:7i9j813KFoSBMldGqlh2Z1,spotify:album:7mtnp7B5yFt3D3PAznGzc8,spotify:track:0qaWEvPkts34WF68r8Dzx9,0.0149,0.737,208474.0,0.828,0.000588,11.0,0.0862,-4.711,1.0,0.0396,124.051,4.0,0.517
133,Axwell,Nobody Else,spotify:artist:1xNmvlEiICkRlRGqlNFZ43,spotify:album:4b6ZdwDZdy2LVswCPwe9AB,spotify:track:49FgzQTuNMYzhIHpVPBcca,0.000316,0.872,190000.0,0.687,0.0133,1.0,0.166,-5.689,1.0,0.0813,123.019,4.0,0.767
134,Sultan + Shepard,American Dream,spotify:artist:14Tg9FvbNismPR1PJHxRau,spotify:album:4B2bZ9t7XGGk4Y1dq0rmyx,spotify:track:72x4mXgKUAzGlvfJPBDTQm,0.0117,0.582,171607.0,0.936,0.688,7.0,0.27,-4.116,0.0,0.0412,125.975,4.0,0.0479
135,The Magician,Jalisco,spotify:artist:4WUGQykLBGFfsl0Qjl6TDM,spotify:album:6u3yyuANuFooRulwgiqP70,spotify:track:0xaAxijxtuzHb67Ai1kouN,2.86e-05,0.813,296227.0,0.735,0.861,0.0,0.0741,-3.111,1.0,0.0345,124.003,4.0,0.469
137,Mobin Master,Disko,spotify:artist:2TzJ8bPytoVvCvtXilaxYi,spotify:album:6RKyg5gYf7yfsZ5Njnwktr,spotify:track:0LP6ZFGPAkI4SllGfwfQb1,0.172,0.813,285000.0,0.956,0.61,5.0,0.0388,-3.371,0.0,0.0545,128.026,4.0,0.54
141,Calvin Harris,Giant (with RagnBone Man),spotify:artist:7CajNmpbOovFoOoasH2HaY,spotify:album:4PwXTHenZZx7ebgsnTM65K,spotify:track:5itOtNx0WxtJmi1TQ3RuRd,0.016,0.807,229184.0,0.887,0.000503,1.0,0.0811,-4.311,0.0,0.0361,122.015,4.0,0.606
143,Modern Talking,Cheri Cheri Lady,spotify:artist:79bxUQsBIXO8nVLB9fYKf7,spotify:album:1JDlLoZugxdneiaTnGyaKr,spotify:track:2aEuA8PSqLa17Y4hKPj5rr,0.458,0.677,226333.0,0.616,0.0132,10.0,0.349,-13.826,1.0,0.032,114.223,4.0,0.851
144,Belinda Carlisle,Heaven Is a Place on Earth,spotify:artist:7xkAwz0bQTGDSbkofyQt3U,spotify:album:4PLM698gAODdpx7Wy3LNPj,spotify:track:58mFu3oIpBa0HLNeJIxsw3,0.031,0.64,247293.0,0.81,2.22e-06,4.0,0.0492,-10.19,1.0,0.033,122.868,4.0,0.804
146,Laura Branigan,Self Control,spotify:artist:4463nfFMmK1cwAWBQDwT5e,spotify:album:5cwUCXPFFfNsnk4qipc40D,spotify:track:6JNJERZGJwDVgkmbohBw7u,0.219,0.814,246440.0,0.686,0.00382,6.0,0.155,-12.172,0.0,0.0342,106.679,4.0,0.778
147,The Prince Karma,Later Bitches,spotify:artist:6ew7qRw24oov125Oly8pFD,spotify:album:3W3nyGKsdxutTJ1WOhxcjr,spotify:track:2UqYHXtJ0qLzd3fajJ7HSb,0.000573,0.769,247976.0,0.518,0.108,8.0,0.342,-6.563,1.0,0.102,121.116,4.0,0.504
148,Alan Walker,Ignite,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,spotify:album:6Rg9tJW4DSAUyNp59VXzu1,spotify:track:1jLsirPDkUS2g4gnkYua58,0.0208,0.681,210288.0,0.864,3.98e-06,8.0,0.192,-4.3,0.0,0.116,90.008,4.0,0.479
149,Den Harrow,Future Brain,spotify:artist:494rGNTUKTBBEWZxtHB7yg,spotify:album:1V4dnP0ijyiAXE14dhtcnl,spotify:track:4ATJ4DmCmJXDx2qPMbr50Y,0.000786,0.706,189227.0,0.824,0.118,6.0,0.317,-8.761,1.0,0.0308,120.687,4.0,0.767
150,The Prince Karma,Later Bitches Benny Benassi vs. MazZz Constantin Remix,spotify:artist:6ew7qRw24oov125Oly8pFD,spotify:album:37dR0BCjSngY5R6ukIrjtG,spotify:track:5tc3nnFOvx3IRm8Amu2P1n,0.000663,0.746,213333.0,0.903,0.0756,5.0,0.114,-4.783,0.0,0.0796,126.02,4.0,0.648
155,Ariana Grande,no tears left to cry,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:album:3tx8gQqWbGwqIGZHqDNrGe,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,0.04,0.699,205920.0,0.713,3.11e-06,9.0,0.294,-5.507,0.0,0.0594,121.993,4.0,0.354
156,El Profesor,Bella ciao Hugel Remix,spotify:artist:2gTcdmBwgyh3EORKIXCzlw,spotify:album:7eNJTYvUFdzdTkiGTorSNZ,spotify:track:41hAKBCtTuRH2aItnktHJI,0.218,0.842,164955.0,0.488,0.00718,11.0,0.0877,-7.856,0.0,0.0844,126.02,4.0,0.647
158,Elderbrook,Old Friend,spotify:artist:2vf4pRsEY6LpL5tKmqWb64,spotify:album:3EWFbpqL5iBAL9L7Zoydxj,spotify:track:7l1NMHXBISVLarwGyfgmFP,0.177,0.871,199916.0,0.664,0.0133,3.0,0.109,-7.328,1.0,0.0581,122.036,4.0,0.357
159,Ryan Paris,Dolce vita,spotify:artist:3nRifdQMP5925XSkIN07oC,spotify:album:58tXa8CpjYSGAJpUEhgKsb,spotify:track:6AsF1pBjFMIEMXuA8JgRag,0.189,0.881,451427.0,0.738,0.00205,5.0,0.0602,-9.124,0.0,0.0406,121.956,4.0,0.958
161,Status Quo,Whatever You Want,spotify:artist:4gIdjgLlvgEOz7MexDZzpM,spotify:album:4CSFzCRzgyjpkRvqWXKGQ9,spotify:track:6KaDm4yzr5ZZxzl6qeJsD0,0.00027,0.573,228827.0,0.645,0.000211,2.0,0.0813,-7.211,1.0,0.0264,124.777,4.0,0.454
163,ABBA,The Winner Takes It All,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,spotify:album:20D5amnSkO4pMI0v95BTGB,spotify:track:2OXcE9iEe7MCoJpibRQPsi,0.226,0.429,295280.0,0.789,0.00568,6.0,0.0474,-6.446,1.0,0.0346,125.613,4.0,0.467
164,The Cranberries,Dreams,spotify:artist:7t0rwkOPGlDPEhaOcVtOt9,spotify:album:0AP5O47kJWlaKVnnybKvQI,spotify:track:4JGKZS7h4Qa16gOU3oNETV,0.00313,0.551,271560.0,0.643,0.00385,4.0,0.421,-13.091,1.0,0.0353,128.661,4.0,0.514
165,Duke Dumont,I Got U,spotify:artist:61lyPtntblHJvA7FMMhi7E,spotify:album:5ZzT6EX1TinZGrS7CuaTHI,spotify:track:69gQgkobVW8bWjoCjBYQUd,0.00377,0.636,285596.0,0.761,0.00784,9.0,0.0851,-7.752,0.0,0.035,120.837,4.0,0.463
166,Cascada,Everytime We Touch Hardwell Maurice West Remix,spotify:artist:0N0d3kjwdY2h7UVuTdJGfp,spotify:album:0W0mU1rqKCMXcSoVpdyt6y,spotify:track:18rHGxr6QDiPieSTo7cUGL,0.00237,0.554,216441.0,0.848,0.0,5.0,0.185,-4.075,0.0,0.0745,144.996,4.0,0.286
167,Axwell /\ Ingrosso,Dancing Alone,spotify:artist:2XnBwblw31dfGnspMIwgWz,spotify:album:3Eji57H17vbXGlU0geDquA,spotify:track:5xzzxWj8a1YBbNZhNLqWuQ,0.0853,0.699,253770.0,0.94,0.0,8.0,0.336,-5.969,0.0,0.208,122.079,3.0,0.652
168,The Human League,Dont You Want Me,spotify:artist:1aX2dmV8XoHYCOQRxjPESG,spotify:album:3ls7tE9D2SIvjTmRuEtsQY,spotify:track:3L7RtEcu1Hw3OXrpnthngx,0.184,0.731,236920.0,0.738,0.0,9.0,0.214,-8.125,0.0,0.0377,117.656,4.0,0.958
170,Sandra,Everlasting Love,spotify:artist:646StQO8yxIiI3niu1OHnG,spotify:album:3hfGA48qunf7KofX40XEVc,spotify:track:1mscYl0vNlVknI51wOWDG7,0.154,0.648,227160.0,0.806,0.029,10.0,0.163,-11.078,1.0,0.032,120.024,4.0,0.473
172,Au/Ra,Panic Room eSQUIRE Remix,spotify:artist:1eMmoIprPDWeFdB1FxU6ZV,spotify:album:5FQyOc57ggSF04z7tId9r5,spotify:track:6imas6o9b4TIjWiLoWabrN,0.0061,0.68,440096.0,0.957,0.37,5.0,0.0839,-2.583,0.0,0.067,122.996,4.0,0.231
173,ARTBAT,Best of Me,spotify:artist:3BkRu2TGd2I1uBxZKddfg1,spotify:album:4r3jo7rdIgbAbMXX6tkyTB,spotify:track:3nQPkePHredC24hsQBmlbj,0.00202,0.552,229440.0,0.944,0.333,4.0,0.256,-7.918,0.0,0.0623,124.97,4.0,0.0384
174,Versatile,Ketamine,spotify:artist:6K0yc6ZGiwc7sSwrWra0UT,spotify:album:6iOnybp7FtiRFzmdE8Kfh5,spotify:track:34gM5PULxWtqbplXUwbAo8,0.0437,0.778,430820.0,0.697,2.19e-05,0.0,0.345,-9.092,1.0,0.226,123.004,4.0,0.44
180,Danny Howard,Beat Control,spotify:artist:14MtanGZe4G1fzC8raLFUK,spotify:album:5zK26gpCasoTsAJfQN7PCH,spotify:track:4NPm5BpeGfvM7va9A7X1qr,5.54e-05,0.697,180480.0,0.923,7.25e-05,0.0,0.0497,-5.488,1.0,0.13,124.99,4.0,0.69
181,Jerome Price,Smack Ma Edit,spotify:artist:4EREP1nDxGjXE6V4sOuUy8,spotify:album:6mAUZ52ws1AFvmT0LCb1GA,spotify:track:2mpDrsBCPlgro46LqRGdQI,0.0642,0.696,186786.0,0.985,0.219,11.0,0.0401,-6.242,1.0,0.0957,126.028,4.0,0.61
183,DONT BLINK,SOMETIMES,spotify:artist:1AD6JUzgEvTAI8TLGwlrba,spotify:album:6o2L4GBfW1ivVKmYlyPaBq,spotify:track:3qFBnRpKqvyTD9pGWMBROc,0.00069,0.756,220645.0,0.97,0.194,5.0,0.0509,-4.953,1.0,0.0534,124.001,4.0,0.771
184,Martin Ikin,Headnoise (Get Hype),spotify:artist:7DhdJhd6DrxeJlUajwttd1,spotify:album:3fIYoq6zUcMAKsBpqmChtc,spotify:track:09GornYdyw9smCqCi5AiFK,0.158,0.704,179032.0,0.989,0.847,11.0,0.0747,-6.002,0.0,0.0563,123.972,4.0,0.849
186,ATFC,U Got Me,spotify:artist:04L4Y7Hkc1fULKhFbTnSSs,spotify:album:2xPCtyu6XQ3DfVUvn0kbLZ,spotify:track:4gg4uUTRXXRUMFs8qO3C2g,0.0541,0.802,160549.0,0.928,0.384,10.0,0.331,-4.906,0.0,0.0471,124.981,4.0,0.947
191,Dr. Alban,Sing Hallelujah!,spotify:artist:6BkcAbUkfIBM4XudxieMq8,spotify:album:1uFAUMUiDxxL59YZFlsou0,spotify:track:6RQtvdmW0fnWv1VOKpgYcq,0.00225,0.719,241067.0,0.795,0.00664,5.0,0.34,-7.232,0.0,0.0387,124.694,4.0,0.844
192,Soraya,Self Control,spotify:artist:4HsWGs7hJKcbM1aiRnUDWj,spotify:album:0Z1f7CVK8hyo0HEHWTvbIP,spotify:track:1F1tiBRT5nfVaZDy28q3sk,0.00507,0.712,237040.0,0.914,0.0,5.0,0.0653,-6.553,0.0,0.0312,111.997,4.0,0.958
196,Mylène Farmer,Désenchantée,spotify:artist:0e04xgVBPU6mE2QkSHlufD,spotify:album:2P7i0qBBgJPxc01wRQU2DM,spotify:track:15XYdD283tK9iyJzL738bn,0.0019,0.614,322760.0,0.655,0.126,10.0,0.0844,-11.744,0.0,0.0297,125.907,4.0,0.342
198,Kate Ryan,Libertine,spotify:artist:47BNWfpngeFHYvBlPPyraM,spotify:album:16lw7daZabFRXSnCh0vKyj,spotify:track:3SS6SRcmCIWwYbDIC7N8Uq,0.000156,0.636,399880.0,0.974,0.465,6.0,0.0382,-8.845,1.0,0.0406,137.998,4.0,0.752
199,INNA,Sun Is Up Play Win Radio Edit [Play And Win Radio Edit],spotify:artist:2w9zwq3AktTeYYMuhMjju8,spotify:album:6chaCSLxQffdYqkqX2xjUc,spotify:track:48eW7g6d6F9AUwy8J7FdE1,0.212,0.797,196387.0,0.845,0.393,5.0,0.0904,-6.603,0.0,0.0664,129.551,4.0,0.653
201,Anastacia,Sick and Tired,spotify:artist:2siHvYaxjaW5rKVRiIrMYH,spotify:album:1wuzyMw7UrEv65yXblge8w,spotify:track:54s027DgaSJlvp1q2sdzTa,0.00908,0.598,212267.0,0.868,0.0,0.0,0.279,-4.552,1.0,0.0373,99.848,4.0,0.47
204,Zimmer,Fire Polocorp Remix,spotify:artist:2pts5B2shsEtIVC4onTFKb,spotify:album:3EFcYdzHaeRGTszOpQHcjj,spotify:track:6wECVgqwJUExm7A52Besng,0.0373,0.71,346026.0,0.851,0.446,2.0,0.348,-6.215,1.0,0.0414,101.024,4.0,0.273
205,Limousine,Boonghusa (Polo Pan Remix),spotify:artist:28TS6lsqvm8EKRdBzMigTh,spotify:album:00jEGBBL4TPIUw4VUkU63P,spotify:track:5fMNgDZcji73HpNXUqLbCn,0.00085,0.742,310714.0,0.289,0.897,5.0,0.0725,-16.338,1.0,0.0487,112.004,4.0,0.0394
210,Antonin,Ça fait du bien Polo Pan Remix,spotify:artist:5Z1r1R8kuSh4FRdQh7kzmC,spotify:album:5v03jp3rrC4R0AVFlMsMAE,spotify:track:4UPNrU3SCxNxa4qXcM3oOs,0.237,0.762,181107.0,0.776,0.178,9.0,0.186,-6.808,1.0,0.0611,96.018,4.0,0.476
211,Polo & Pan,Mexicali,spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:0SuFqlCe5i30Fr75ZlPQVT,spotify:track:4P6JIuXfMMW8kjJCEneMBF,0.018,0.746,373080.0,0.82,0.338,8.0,0.106,-5.114,1.0,0.0337,121.009,4.0,0.562
212,Polo & Pan,Rivolta,spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:7lJXrA1jzqGVpLUyLIYXLK,spotify:track:6HPSzboswlKS4Juf6UvyPA,0.112,0.553,311576.0,0.511,0.911,0.0,0.119,-10.079,1.0,0.0625,92.887,4.0,0.465
213,Polo & Pan,Pays imaginaire,spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:0SuFqlCe5i30Fr75ZlPQVT,spotify:track:7i5I4h7r2vkI2r9tgKjy0x,0.77,0.269,289720.0,0.537,0.00322,1.0,0.0891,-5.682,1.0,0.0302,79.304,4.0,0.0756
214,Polo & Pan,Jacquadi,spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:50ZFAeGxaNWSMjHfQOkzJK,spotify:track:7E4hJc1zqsWlQaOibAReAT,0.00915,0.795,247160.0,0.55,0.905,9.0,0.115,-11.371,1.0,0.0522,119.999,4.0,0.338
219,YoSoyMatt,La Niña del Volcán (Polocorp Remix),spotify:artist:0NYE6CFlP7ElQR6r395gbV,spotify:album:4uQdPn1drtbUwDoYKfw99n,spotify:track:0aw4Dcu2XxEuLtXaepPTEA,0.687,0.732,324556.0,0.629,0.443,9.0,0.068,-8.461,0.0,0.0346,107.0,4.0,0.542
222,Polo & Pan,Bakara,spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:50ZFAeGxaNWSMjHfQOkzJK,spotify:track:5Sl1RVQbD9PigheYMG7yAP,0.106,0.825,421760.0,0.524,0.00475,8.0,0.0765,-8.706,0.0,0.0522,115.003,4.0,0.537
226,Polo & Pan,Zoom Zoom,spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:0SuFqlCe5i30Fr75ZlPQVT,spotify:track:1gWnuGAiTk3Q4yrIbwymUK,0.0459,0.678,209800.0,0.849,0.613,7.0,0.0833,-6.983,1.0,0.0367,94.003,4.0,0.502
227,Polo & Pan,Plage isolée (soleil levant),spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:0SuFqlCe5i30Fr75ZlPQVT,spotify:track:1Uhy2u2QxyEjd1pZlwaDTU,0.54,0.757,231960.0,0.517,0.0711,5.0,0.0995,-8.068,0.0,0.0248,97.014,4.0,0.452
232,Calypso Rose,No Madame (Polo Pan Remix),spotify:artist:56QlZ0AFfkaaHyANLVkg5h,spotify:album:3Y3fMSjS2yern66AUQwC6F,spotify:track:1259h6dPXYBVVeB7gjIe4L,0.264,0.801,211068.0,0.713,0.819,2.0,0.352,-7.004,1.0,0.088,114.995,4.0,0.635
234,Polo & Pan,Plage isolée (Soleil couchant),spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:5UpojY4CeEOWV0UsyYb1XS,spotify:track:1caAr2Czh1TwWdozCcsLSC,0.0779,0.783,359035.0,0.437,0.157,10.0,0.0805,-8.735,0.0,0.0333,96.996,4.0,0.46
239,Pépite,Les bateaux Polocorp Remix,spotify:artist:0oA0cg7ajEwV0EXKCAlQ63,spotify:album:4h0DJemGXvC9lGI9Z5xDEJ,spotify:track:1Zi5EhhPgieVkdSgWYldt0,0.0972,0.613,268452.0,0.482,0.00329,7.0,0.0734,-6.571,1.0,0.0327,91.99,4.0,0.14
260,Polo & Pan,Cœur croisé,spotify:artist:45yEuthJ9yq1rNXAOpBnqM,spotify:album:0SuFqlCe5i30Fr75ZlPQVT,spotify:track:2hqN3UpBkP8j2UT6yPvBh1,0.481,0.699,202347.0,0.83,0.00244,4.0,0.138,-6.348,0.0,0.0336,148.03,4.0,0.48
263,Fakear,Lost In Time,spotify:artist:4eFImh8D3F15dtZk0JQlpT,spotify:album:62YytsweQ1OBHaYdcqRw2q,spotify:track:2Af6CjK4ASBl6rz87kFtN2,0.0783,0.715,174267.0,0.684,0.000943,0.0,0.302,-4.999,1.0,0.0349,102.979,4.0,0.316
304,French 79,Hometown,spotify:artist:6MJKlN8ya42Agsw3iQZs6e,spotify:album:3yzN5sQahqRFKNtDM2YZSO,spotify:track:47x1Gh7yk5mblUWxWRdtjH,0.255,0.566,202107.0,0.713,0.944,5.0,0.109,-9.134,1.0,0.034,117.987,4.0,0.18
307,Rhye,Feel Your Weight Poolside Remix,spotify:artist:2AcUPzkVWo81vumdzeLLRN,spotify:album:1AvkRISSdzC7cq7eLoS5w1,spotify:track:1hgX0ZmmP7IRRjUFCIBrnQ,0.665,0.741,310133.0,0.592,0.854,6.0,0.116,-9.059,0.0,0.0308,111.984,4.0,0.822
308,Bon Entendeur,Monaco,spotify:artist:2lwjwKfYZCuPEJOo8t32CD,spotify:album:2i05vSN6Qp14HGI4fc1M14,spotify:track:1MRgT5s2WgLCw71rRrsQYs,0.45,0.64,271813.0,0.834,0.539,4.0,0.127,-8.141,0.0,0.0438,102.024,4.0,0.488
309,Møme,Got It Made (with Ricky Ducati),spotify:artist:4lDXfIznmGueBgTjI3qGUX,spotify:album:5wX2uxnrx2KpVEz2enYGD2,spotify:track:1sslQ7yjZwiOmEVj6DOo2F,0.0309,0.728,233147.0,0.706,0.0112,3.0,0.0572,-7.236,0.0,0.0369,111.994,4.0,0.809
312,Møme,Sunday,spotify:artist:4lDXfIznmGueBgTjI3qGUX,spotify:album:3qkY6RU7MLVebiC4xFUeg7,spotify:track:74miq4ubMDpEZWtdEh8u9R,0.248,0.817,264979.0,0.576,0.000274,4.0,0.0919,-7.475,0.0,0.111,117.991,4.0,0.432
313,Finley Quaye,Dice,spotify:artist:1pf3joSSGlPRxmUoWSsh1W,spotify:album:3SBIR2Obk5xmyPcvg3nsAF,spotify:track:2NxR8uqQ4AMV8lk09xfqFV,0.0246,0.622,254693.0,0.445,0.00677,9.0,0.0871,-7.644,1.0,0.0273,111.125,4.0,0.197
314,Francis Mercier,Our Love,spotify:artist:44qAhQu52dYKcHOFQd3esf,spotify:album:1mmBfehNomiIdI8vtcOb7I,spotify:track:7Lv78iBosWzO37wtpUCn7z,0.00225,0.653,212894.0,0.984,0.124,10.0,0.0447,-4.265,0.0,0.0615,123.975,4.0,0.397
317,August Artier,Hina,spotify:artist:7eHbk4v9MWiOckV8O2Bs5Y,spotify:album:674etVpSqOWdJmv6AVjTXX,spotify:track:0ldsV17hl4fBINU76Z0ic8,1.58e-05,0.807,419000.0,0.697,0.887,0.0,0.078,-9.462,1.0,0.0484,123.008,4.0,0.485
318,LOrchestra Numerique,Hinata vs.. Neji (From Naruto),spotify:artist:2PmhopJZWPv5BwlqB0QJDR,spotify:album:62gFV98RGTCCatf92FDbAA,spotify:track:31v0fPIO3dN0bJa0AAM676,0.585,0.458,193681.0,0.369,0.379,7.0,0.159,-8.38,0.0,0.0313,74.994,4.0,0.209
320,Chris Hartwig,Bang The Groove Format:B Remix,spotify:artist:3OSKy2mFpmxyJqi3evJ883,spotify:album:0ckeSGIgIz4NPuhFurFgiN,spotify:track:6L44RNHtKAA6Mht7amWGNL,0.000209,0.805,368687.0,0.878,0.467,0.0,0.112,-7.66,1.0,0.0489,124.986,4.0,0.681
322,Nicky Night Time,A History (feat. Julian Mitchell),spotify:artist:7eonsju0gRRDsBvySAYDiY,spotify:album:3Dry7hiJZIXboqBLsD0DEJ,spotify:track:6oU6dWGBlobPsBIb4mRbqX,0.00748,0.825,363685.0,0.9,0.785,0.0,0.0947,-5.037,1.0,0.0628,121.993,4.0,0.743
324,Gianni Romano,La Mangueleña,spotify:artist:3GmVE58jiOKqS4WHGsxzCK,spotify:album:2D7Zi29f3Xm4KOe3q5NWdU,spotify:track:3PVVPmHpr9WlS3nChNa8tV,0.0114,0.77,367742.0,0.782,0.00546,9.0,0.031,-8.128,1.0,0.0589,123.983,4.0,0.318
327,Oliver Koletzki,No Man No Cry Jimmy Sax Version,spotify:artist:1WjBIvYAnZTkTh5UiZNwlR,spotify:album:6b5NUXA1oqqHew4DGFykRR,spotify:track:426lDtGrejS1wga7gmAmDv,0.129,0.775,419500.0,0.601,0.616,5.0,0.129,-9.549,1.0,0.0849,121.998,4.0,0.355
333,Gianni Romano,Nene Man Ni,spotify:artist:3GmVE58jiOKqS4WHGsxzCK,spotify:album:3mi4Ul9CePML6MxVBP7TAY,spotify:track:7m4bWgzzK8DYLZBjHAIGVv,0.000423,0.762,418049.0,0.817,0.0882,9.0,0.0735,-8.379,0.0,0.0496,123.005,4.0,0.269
334,Pablo Fierro,El Carinoso Gregor Salto Remix,spotify:artist:5N7gp2n04e1TJ6MaKyvrbI,spotify:album:3cWLrr0mjdsBipd7KASQTG,spotify:track:1KiDwXqxSKUex3u8mj95U4,0.0486,0.886,467520.0,0.806,0.228,4.0,0.0577,-6.839,0.0,0.156,124.997,4.0,0.425
336,David Tort,Strangers (feat. Ella Loponte),spotify:artist:7Mlrzwh665lRUOEV1ZWyWu,spotify:album:2CgLr989WqsCJDgnxkFqYY,spotify:track:5jgIiZzXhG2fF0AGfGcsdy,0.0264,0.768,222581.0,0.871,0.74,5.0,0.25,-5.164,0.0,0.1,123.983,4.0,0.454
337,Milk & Sugar,Canto del Pilón,spotify:artist:159cwGtgCzNpyHWY6tzihH,spotify:album:64VwIdRMtNDYtX7qfYkwHv,spotify:track:0zSztd8XuJlqkVANrxTEp4,0.0124,0.866,269014.0,0.671,0.00448,5.0,0.0977,-5.981,0.0,0.031,121.979,4.0,0.715
338,David Penn,Aint Got No,spotify:artist:5kA0fIY29Fnfu4U2I2xvki,spotify:album:5WkrErEHsSalFUB8GvCEf5,spotify:track:2dGiKnFEOev9qyDvW8bAMq,0.0466,0.918,199024.0,0.85,0.414,0.0,0.072,-6.134,1.0,0.0466,122.997,4.0,0.532
339,Dennis Cruz,El Sueño,spotify:artist:27mWOSZjlpmtoqsRjRwQyu,spotify:album:2JSS4JhgTUBykDukTGe7iX,spotify:track:2cVa4UOzFShwsFHGuSEBFP,0.0018,0.898,397149.0,0.643,0.675,10.0,0.1,-11.185,0.0,0.0638,123.999,4.0,0.309
343,Emmanuel Jal,Kuar FNX Omar Remix,spotify:artist:2yWskGGwMOlBGeIAVgfsgm,spotify:album:5zJNZeDGkoSirEIu2R1B5W,spotify:track:3HFFBfoTdd0TOlvMgq3Lzc,0.0512,0.819,400322.0,0.957,0.83,3.0,0.0738,-6.95,0.0,0.0511,122.009,4.0,0.542
344,Saison,Please Dont Go,spotify:artist:6AST5BAhARWnhaXlMnXGp7,spotify:album:2MMFjrfvhm7hoJR4GXn37x,spotify:track:61DZiQc2sRohLFApD8lTSk,0.118,0.938,408493.0,0.673,0.092,8.0,0.0843,-6.562,1.0,0.0494,123.99,4.0,0.505
