,artistName,trackName,artist_uri,album_uri,track_uri,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1525,Jack Ü,To Ü (feat. AlunaGeorge),spotify:artist:1HxJeLhIuegM3KgvPn8sTa,spotify:album:6bfkwBrGYKJFk6Z4QVyjxd,spotify:track:3UgSQu6WwrXfKKDq019IHE,,,,,,,,,,,,,
1529,AlunaGeorge,You Know You Like It Tchami Remix,spotify:artist:2VAnyOxzJuSAj7XIuEOT38,spotify:album:0aMv03wMvTndzvWp8FuS4P,spotify:track:0OpcI3rARLsNWgVbPdwHD9,,,,,,,,,,,,,
1531,Boney M.,Rasputin,spotify:artist:54R6Y0I7jGUCveDTtI21nb,spotify:album:0txzXbDfTn3vAdx77iCaXd,spotify:track:5jkFvD4UJrmdoezzT1FRoP,,,,,,,,,,,,,
1533,Sandra,(Ill Never Be) Maria Magdalena Single Verison,spotify:artist:646StQO8yxIiI3niu1OHnG,spotify:album:3hfGA48qunf7KofX40XEVc,spotify:track:7LNP6YNYDeMgBeG4JBfAdq,,,,,,,,,,,,,
1534,Kaoma,Lambada Original Version 1989,spotify:artist:1LsXqDdYVyONhrjAORENbu,spotify:album:0Lku5Y0I5aGcRSgeo2mOJm,spotify:track:6xepovPqjvrkEw9Y5AMmTm,,,,,,,,,,,,,
1535,Boney M.,Daddy Cool Nick Raider Radio Mix,spotify:artist:54R6Y0I7jGUCveDTtI21nb,spotify:album:4PSRe9AYegkUyPHzbfpdrK,spotify:track:2TVXrjsGdTCUNqF7ns2I15,,,,,,,,,,,,,
1536,Grupo Climax,Mesa Que Mas Aplauda (version Española,spotify:artist:7rqhEhaHFMNST911KdISZR,spotify:album:0iIG6pjkwcqC4whpG89Ghq,spotify:track:4zF01gb7Y1ahbwddzifsir,,,,,,,,,,,,,
1544,Juan Magán,Falling In Love,spotify:artist:1ackd5XprZEkH3McKbQD51,spotify:album:19hfZem3HWzQsPEUlQSKdC,spotify:track:5ewZV6zU1OaECDosDl42TV,,,,,,,,,,,,,
1546,Fangoria,Espectacular,spotify:artist:7CJiKj8TrQSms0WSCKbHm4,spotify:album:6ZafV9Ns3xnxOiZBp98PbN,spotify:track:36JGdAr8Ode1yaAKn4fy3L,,,,,,,,,,,,,
1550,La Factoria,Todavia,spotify:artist:4VsbQvC84B8Z3IsBY1HLQy,spotify:album:6MLmdGugNROactcsaoxk9n,spotify:track:7gaovXojjqfn276uZR0omT,,,,,,,,,,,,,
1551,Juan Magán,Mal De Amores,spotify:artist:1ackd5XprZEkH3McKbQD51,spotify:album:3Zc86HXode5lEqz7tqSY1U,spotify:track:3mlJL9LDNmekNmtHtd2pDF,,,,,,,,,,,,,
1552,Sean Paul,Contra La Pared,spotify:artist:3Isy6kedDrgPYoTS1dazA9,spotify:album:1bd0v6EhJjlU1UXuHQrxWQ,spotify:track:37eGbhE1xVFSvcKkqGb6i1,,,,,,,,,,,,,
1553,Sean Paul,She Doesnt Mind,spotify:artist:3Isy6kedDrgPYoTS1dazA9,spotify:album:4LZeB8vJUEI1B9G9LcqhKt,spotify:track:26RhkgEjho7RvkgCOdgsmo,,,,,,,,,,,,,
1554,Sean Paul,Temperature,spotify:artist:3Isy6kedDrgPYoTS1dazA9,spotify:album:32Bu3ETQhR1PFCj3ndDlYf,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,,,,,,,,,,,,,
1556,Fangoria,Dramas y comedias,spotify:artist:7CJiKj8TrQSms0WSCKbHm4,spotify:album:18UM58huO9mAZwvKDPhOvw,spotify:track:0XxJX5RIwUkX37UIdGZu9C,,,,,,,,,,,,,
1557,Sean Paul,Get Busy,spotify:artist:3Isy6kedDrgPYoTS1dazA9,spotify:album:3nAwSh2fcp3M8voQKZS2as,spotify:track:5qTvkDrSfvwDv6RBjjcfQr,,,,,,,,,,,,,
1563,Clean Bandit,Rockabye (feat. Sean Paul Anne-Marie),spotify:artist:6MDME20pz9RveH9rEXvrOM,spotify:album:3meZFplbMmji648oWUNEfQ,spotify:track:5knuzwU65gJK7IF5yJsuaW,,,,,,,,,,,,,
1564,Sia,Cheap Thrills (feat. Sean Paul),spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,spotify:album:4BTlXiDFjyJfpHjR7jlEJo,spotify:track:6b3b7lILUJqXcp6w9wNQSm,,,,,,,,,,,,,
1565,Sean Paul,Mad Love,spotify:artist:3Isy6kedDrgPYoTS1dazA9,spotify:album:5xrOcCoO3jkXRjHQjfESM6,spotify:track:4dSoDnmR9opAQ8KxUc9SbC,,,,,,,,,,,,,
1567,Sean Paul,Im Still in Love with You (feat. Sasha),spotify:artist:3Isy6kedDrgPYoTS1dazA9,spotify:album:3nAwSh2fcp3M8voQKZS2as,spotify:track:3MhdH8PxqH1FuQp3HBptUI,,,,,,,,,,,,,
1569,DJ Snake,"Fuego (with Sean Paul Anitta, feat. Tainy)",spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:album:2MFS6WG6jnPAgvJpV3PehR,spotify:track:660eekzsNZ7sdATvfIsAkR,,,,,,,,,,,,,
1570,Pet Shop Boys,New York City Boy,spotify:artist:2ycnb8Er79LoH2AsR5ldjh,spotify:album:4XyL4Vum37Wh3vKu4DhRek,spotify:track:7KeoeLwqtTIIgeHkvgxkeT,,,,,,,,,,,,,
1572,Baccara,"Yes Sir, I Can Boogie",spotify:artist:4dn4KQgTE4P3jrwa3iIVzQ,spotify:album:6LXIynDAfzuLUwGz5gis6b,spotify:track:31teoyCVdyham0MCDAxkrX,,,,,,,,,,,,,
1573,Fangoria,Historias de amor,spotify:artist:7CJiKj8TrQSms0WSCKbHm4,spotify:album:5j3MrbHQ6w4w2Lj9U3lrNX,spotify:track:45LIGpBaHBQA3ltDsnaI52,,,,,,,,,,,,,
1574,Sex Bomb,"Ven, Ven, Ven",spotify:artist:4sgPM819tkrW1aNNOSfPEu,spotify:album:6r74cJrkz94PG3kDpfDcEO,spotify:track:35ysaHa9ONcBK4JM7u2Dzb,,,,,,,,,,,,,
1580,Hermitude,HyperParadise Flume Remix,spotify:artist:3fmMaLC5jjf2N4EC2kTx0u,spotify:album:7yPktwuCt9LbyB1MZDsAHC,spotify:track:1LQiF6aZfnNgxerxWJRbxw,,,,,,,,,,,,,
1581,Flume,Sleepless,spotify:artist:6nxWCVXbOlEVRexSbLsTer,spotify:album:1yc3Ldus5BkJBVX9mSFMt4,spotify:track:0XzyXP0E9jsoOwu5Rd7hTV,,,,,,,,,,,,,
1582,RÜFÜS DU SOL,You Were Right,spotify:artist:5Pb27ujIyYb33zBqVysBkj,spotify:album:1SR9xhoYg57S95GDFpyQGT,spotify:track:5H4sJFZZjKakgTzyEVmvGX,,,,,,,,,,,,,
1583,Disclosure,Help Me Lose My Mind,spotify:artist:6nS5roXSAGhTGr34W6n7Et,spotify:album:1lM5IfaqcIsXd6UCV3aDSs,spotify:track:4FjT3dqUW2Uq0R3pMz5V7C,,,,,,,,,,,,,
1586,Dustin Tebbutt,The Breach,spotify:artist:0z9hynUsIjf0ddI4uHqPWX,spotify:album:62rRQnbxkzsFxFYHQSXSwR,spotify:track:1WXVfFRD89EtVURD4Tbixo,,,,,,,,,,,,,
1587,The Kite String Tangle,Given the Chance,spotify:artist:3D6cosC5ZOLCpRxt6T3XS7,spotify:album:68yE0tQ8B2LwiIfgF5J8EI,spotify:track:5gnBdoL7Jbj0pmLKwbgUpB,,,,,,,,,,,,,
1590,Tourist,Placid Acid,spotify:artist:2ABBMkcUeM9hdpimo86mo6,spotify:album:0r0ZeRoa7EzUBPx9U5KV6N,spotify:track:7B6ZD4YdBrxdMsgCKBtTHa,,,,,,,,,,,,,
1593,Mazde,Battas,spotify:artist:60ELFqAhwT7jwRKJV6Rgfx,spotify:album:0AlG3dTDaUdYlxR1Cr5RRd,spotify:track:5vg6lgIJMt0y1Ty0GwIRhb,,,,,,,,,,,,,
1594,Mazde,Wicked Winds,spotify:artist:60ELFqAhwT7jwRKJV6Rgfx,spotify:album:29sCK92b97dG8MR5Ppqrel,spotify:track:5wzjJvNV4DpDtT53KapSLH,,,,,,,,,,,,,
1596,Mazde,Neverland,spotify:artist:60ELFqAhwT7jwRKJV6Rgfx,spotify:album:0R7KoIFpzJ2dAwOQJCpZ2l,spotify:track:27yEubTlfDi8cEm4u4dYAr,,,,,,,,,,,,,
1600,Mazde,Forest of Gold,spotify:artist:60ELFqAhwT7jwRKJV6Rgfx,spotify:album:4GL5TccKaD3rJQp3boQ8gf,spotify:track:7orgljr0C4GHS6n8c0ewLi,,,,,,,,,,,,,
1601,Mazde,Shifted Thoughts,spotify:artist:60ELFqAhwT7jwRKJV6Rgfx,spotify:album:4GL5TccKaD3rJQp3boQ8gf,spotify:track:1TrraTSPY0f4MaPTOokis8,,,,,,,,,,,,,
1602,KUČKA,Divinity Mazde Remix,spotify:artist:6JcD2YKEhgimweLpUI0NEw,spotify:album:1GrLocb3nI08lAiGosGmg1,spotify:track:3e1rrJuhwLhJrUyTbr3r9M,,,,,,,,,,,,,
1603,Mazde,Pitch Black,spotify:artist:60ELFqAhwT7jwRKJV6Rgfx,spotify:album:1pKdVjoZb41aojNmAYpatI,spotify:track:4PqbNHJyh3nOPUeYrigmWR,,,,,,,,,,,,,
1606,Fangoria,No Sé Qué Me Das,spotify:artist:7CJiKj8TrQSms0WSCKbHm4,spotify:album:5RpANtxxcpeAy5uYIYscR8,spotify:track:4gP89Uk2gEVcmygi6ddRjf,,,,,,,,,,,,,
1607,Fangoria,Un boomerang,spotify:artist:7CJiKj8TrQSms0WSCKbHm4,spotify:album:0WbzBpIVWMBASxnnMptCfi,spotify:track:1UGBqfBGchpwj0Gq6IhDls,,,,,,,,,,,,,
1611,Teser,Duo,spotify:artist:52xqMeKcB6P5Mefk8d5IfK,spotify:album:2HYWV0gxTZoFbji36SsDYP,spotify:track:3ooyAW7UArVBpv92ShuJn7,,,,,,,,,,,,,
1613,Sons Of Maria,Break Through,spotify:artist:2SfhiNVhk8w8xCQ89P3NPU,spotify:album:7qpxZKAwv4vJ72ugbyQGgS,spotify:track:4LeEqTpLRLQ84OBwsLKUol,,,,,,,,,,,,,
1614,Lane 8,March of the Forest Cat,spotify:artist:27gtK7m9vYwCyJ04zz0kIb,spotify:album:5Po2bTkYT3weJwtbW1WMgr,spotify:track:4KIWzSOgtyUplm6kAvt8Yw,,,,,,,,,,,,,
1616,Autograf,You Might Be (feat. Lils) GoldFish Remix,spotify:artist:0FVj4JuzTyudaXAwfqDQ20,spotify:album:3hvxQMfoWHWwUM89pCaRZ5,spotify:track:0JshnWfAOhnJiob29TL7XO,,,,,,,,,,,,,
1618,Limara,Nostalgia Edit,spotify:artist:0HgZEgGO4KjuGbeAXXl25w,spotify:album:4NMT9q7QyaAamG5MVFneJd,spotify:track:247XAxueapAFsTGRGm4MX3,,,,,,,,,,,,,
1620,Lipless,Brilliance,spotify:artist:0XmmX4fE4SiRMu3ICsP5sA,spotify:album:1mtREu3NW3GD7owXY24YVd,spotify:track:0OJEAmFFUzDiuu4kBhnYSy,,,,,,,,,,,,,
1621,Frost,Dreaming,spotify:artist:4cr1vZsdjcY434Aqc3fDBt,spotify:album:5bjn5UoB5fAEY5n1bMhO2T,spotify:track:5SYHmSFd6XPK0dLYWML1vU,,,,,,,,,,,,,
1622,Yotto,Kantsu,spotify:artist:5Dyfxq0ZrFjjeFBdSNxDbo,spotify:album:5C1WWowUnx2d4yIOp1hnIy,spotify:track:0tOdCIqyux2HIZF1v55Xi1,,,,,,,,,,,,,
1623,Jody Wisternoff,The Bridge Anjunadeep 07 Mix,spotify:artist:5gTVJRQmuS88nOhhdHqErL,spotify:album:0r2hOmLzf8vBUk2E7Z3uRD,spotify:track:1gjA8U0mSbdRs5ESWJVfdP,,,,,,,,,,,,,
1624,Autograf,Sleepless In NYC,spotify:artist:0FVj4JuzTyudaXAwfqDQ20,spotify:album:7r4BOnGL9tKpqGrIX5olSg,spotify:track:6V2AHCTqyVsN4c9R3X3BWj,,,,,,,,,,,,,
1625,Calippo,Carry Me,spotify:artist:5Nngx6kSXmrSiL248sEwmT,spotify:album:61iLEQ8Kby5zGCsAJurbqI,spotify:track:1MMMElE1beS10WUlc5YK5n,,,,,,,,,,,,,
1626,LVNDSCAPE,Dive With Me (feat. Cathrine Lassen),spotify:artist:2QlwnS23KrBeshXFyK5U6M,spotify:album:0z7F1uxjghiQIGFc79XSXN,spotify:track:2DLqygtisuvhIUeV3aKJSe,,,,,,,,,,,,,
1627,ATFC,Hipcats,spotify:artist:04L4Y7Hkc1fULKhFbTnSSs,spotify:album:3gwYl0xcZBA6UafqvuMRTZ,spotify:track:38HvJkH21S2bRciZHohv68,,,,,,,,,,,,,
1628,Lane 8,Visions,spotify:artist:27gtK7m9vYwCyJ04zz0kIb,spotify:album:1ko5nDcyPS3zxjtEFVJVNd,spotify:track:1EXENmPTpn9d2JBJJKZnmQ,,,,,,,,,,,,,
1629,Dezza,In Tents,spotify:artist:3p7y4jD6cIfONGyx6xaFik,spotify:album:1Uut4hUo39VX9PpkIC7tP3,spotify:track:7Jx3dCF62qQicecR82VQxI,,,,,,,,,,,,,
1630,BLR,Wildfire Deep Mix,spotify:artist:6eZxwKfQWK4d5sLOlauR1Y,spotify:album:3WEjFBu50RlscHr6Z056IX,spotify:track:5rzp8xg5rYcU78kMc8nABh,,,,,,,,,,,,,
1631,Frost,Afterglow,spotify:artist:4cr1vZsdjcY434Aqc3fDBt,spotify:album:1ImTdymUBCyEr4s9kxjuWt,spotify:track:54DuysCMKNZXtWDc1xeLAK,,,,,,,,,,,,,
1634,Teho,Woody,spotify:artist:7uZckwZIIL89Paj8E1GEFO,spotify:album:70kwRwrvYk5n2k2kWVZxbL,spotify:track:4VqkAyqYKPQAvUoJhYnXuh,,,,,,,,,,,,,
1635,Sons Of Maria,Where You Want Me At,spotify:artist:2SfhiNVhk8w8xCQ89P3NPU,spotify:album:4jB6YoOoCL7PmZtNCuszWO,spotify:track:0LCgZWyipnF0smeR6B3e6A,,,,,,,,,,,,,
1636,Amtrac,Informal Disco,spotify:artist:3ifxHfYz2pqHku0bwx8H5J,spotify:album:6wwiwIueaNNBxuabXP39VZ,spotify:track:20sbzBqigUThNxTsVVbcHv,,,,,,,,,,,,,
1637,Ben Böhmer,Ground Control Edit,spotify:artist:5tDjiBYUsTqzd0RkTZxK7u,spotify:album:4ztjh8rg7xzbr3hRQrMP3h,spotify:track:0w0PumBuaeo5oywrvabOjB,,,,,,,,,,,,,
1639,La Oreja de Van Gogh,El Primer Día del Resto de Mi Vida Directo Primera Fila,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:7pC1BMjl8x5Yr60xX2tyZh,spotify:track:3ozuHMral4k7ALNOgPdxQ8,,,,,,,,,,,,,
1641,La Oreja de Van Gogh,Rosas,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:0QM5DL8C9uOYI2hGKbLUq8,spotify:track:06p2Ij0lXD45LODQDCov0u,,,,,,,,,,,,,
1642,La Oreja de Van Gogh,El 28,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:3gf35Jrzpwy233vwcAe3ux,spotify:track:7huO9ZZYubUUEi6EkTzZ8M,,,,,,,,,,,,,
1643,La Oreja de Van Gogh,Cuéntame al Oido,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:3gf35Jrzpwy233vwcAe3ux,spotify:track:5taq8jqSv9uNVJu5HjW4Qm,,,,,,,,,,,,,
1644,La Oreja de Van Gogh,Cuídate,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:3HnSOodhuufrSTBnGZQ3fu,spotify:track:7gqIqyeCaV2xNtfZWxEphD,,,,,,,,,,,,,
1645,La Oreja de Van Gogh,Mariposa,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:3HnSOodhuufrSTBnGZQ3fu,spotify:track:50CFzmM2N9wxobKcURrZdw,,,,,,,,,,,,,
1646,La Oreja de Van Gogh,La Playa,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:3HnSOodhuufrSTBnGZQ3fu,spotify:track:2DNyZP4Py6f4zMASLBnIu6,,,,,,,,,,,,,
1647,La Oreja de Van Gogh,Puedes Contar Conmigo,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:0QM5DL8C9uOYI2hGKbLUq8,spotify:track:3xQbgIqO1tmJMAz91CRiCK,,,,,,,,,,,,,
1648,La Oreja de Van Gogh,20 de Enero,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:0NuJ6qR5oQDDF1gInWOnE6,spotify:track:3y55Ia8iw8hRpRt6GGhlOi,,,,,,,,,,,,,
1649,La Oreja de Van Gogh,Deseos de Cosas Imposibles,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:7pC1BMjl8x5Yr60xX2tyZh,spotify:track:42rtLutZjrQGmzxZhN5YFA,,,,,,,,,,,,,
1650,La Oreja de Van Gogh,Nadie Como Tú,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:0QM5DL8C9uOYI2hGKbLUq8,spotify:track:1Xc6PLinBpFVw3jfCIWZG4,,,,,,,,,,,,,
1651,La Oreja de Van Gogh,Muñeca de Trapo,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:5UdHC0G64TmwovfaGY8U2P,spotify:track:1YtZ6sHC4TalQbK4c37bqJ,,,,,,,,,,,,,
1652,La Oreja de Van Gogh,Dulce Locura,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:5UdHC0G64TmwovfaGY8U2P,spotify:track:1I3O8YESvj6G6TqHaJTvEU,,,,,,,,,,,,,
1653,La Oreja de Van Gogh,Cometas por el Cielo,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:5bQoKv3jFoavfCEatYyxUS,spotify:track:4QutnIgZwcA2ixqY9fugWg,,,,,,,,,,,,,
1654,La Oreja de Van Gogh,Inmortal,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:2x2ZnWT2gqKGXYul03g47r,spotify:track:1YyTA0ysYP9F3ry6lqOJB4,,,,,,,,,,,,,
1655,La Oreja de Van Gogh,Jueves,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:2x2ZnWT2gqKGXYul03g47r,spotify:track:1UDToCUvhfhYrTFxA1Xi4w,,,,,,,,,,,,,
1656,La Oreja de Van Gogh,Dia Cero,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:5bQoKv3jFoavfCEatYyxUS,spotify:track:6aIcy3NoyFQzBDmrSAoFG6,,,,,,,,,,,,,
1657,Amaia Montero,Los Abrazos Rotos (with Alex Ubago),spotify:artist:4LbuSjHhhAddvN44qXpRJo,spotify:album:3jsAT1UskIYylay3YBO3ZO,spotify:track:3959gzK7VGjdTWbY9NpkkE,,,,,,,,,,,,,
1658,La Oreja de Van Gogh,Abrázame,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:5jiUxacFSielbr8FpIK5Gt,spotify:track:4xsmPnqR5sxkVR4AsTlL0Q,,,,,,,,,,,,,
1659,Amaia Montero,Mirando Al Mar,spotify:artist:4LbuSjHhhAddvN44qXpRJo,spotify:album:0TYKKzAVX7gjUYtovNTFNE,spotify:track:4EahxmgEUnrrQxKjJkohDT,,,,,,,,,,,,,
1660,La Oreja de Van Gogh,Paris,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,spotify:album:3HnSOodhuufrSTBnGZQ3fu,spotify:track:5ByvJeBlrYISiwy7AVEAmP,,,,,,,,,,,,,
1665,ArtLec,Barcelona,spotify:artist:2aqJXiggBZaS7nbLUMTMKo,spotify:album:2Ulnv90h6PdDYfNQGx8AwO,spotify:track:58TBnhPcctU9hOAYF6X9AP,,,,,,,,,,,,,
1666,Pretty Pink,Overrated,spotify:artist:78GHS9zWXcj8tBke222g5N,spotify:album:67ZZR1EHrKGIWPi4ns92ex,spotify:track:0AR1NRcYkm2vhostE502BU,,,,,,,,,,,,,
1667,Calippo,What Is House,spotify:artist:5Nngx6kSXmrSiL248sEwmT,spotify:album:3cmdA3owDW7o5m7O1hcphi,spotify:track:3c8RqLFFygEfoeWttbzxvl,,,,,,,,,,,,,
1668,Ben Böhmer,Dissensions Wood Remix,spotify:artist:5tDjiBYUsTqzd0RkTZxK7u,spotify:album:3txuQtaUBpE1YVdVaOqFAJ,spotify:track:7G1EhF9KwWxrldCO5vcW1f,,,,,,,,,,,,,
1669,Nora Van Elken,All I Need,spotify:artist:04m3oUGzjO3EJTQidFzTgM,spotify:album:4zQAYfRBSnxYEaisWlt5SL,spotify:track:0CsiaqtzP1SD8GATsZAS9b,,,,,,,,,,,,,
1670,Icarus,Flowers,spotify:artist:0nUF7iT0e6D5xEl743Jfu3,spotify:album:0m6nRdnWFXbiZMmVVJrIvk,spotify:track:3G6Wy0OKb2kf0GBZDTbkyc,,,,,,,,,,,,,
1671,Dirty South,Believe,spotify:artist:1bpzpALZwOoKXzwMg2i8WB,spotify:album:3NaAxTqXa8nJqPHtsDnNFK,spotify:track:5XctDoF5opCvlPsWN6dlMd,,,,,,,,,,,,,
1672,Just Kiddin,Body Talk,spotify:artist:4bazJLWIv8CuqmgxJRiGqo,spotify:album:5nd79XYfRI4lUiIpF0fygS,spotify:track:1iiuYKdJrhOWt2LwSTyiVx,,,,,,,,,,,,,
1673,LVNDSCAPE,Gumburanjo,spotify:artist:2QlwnS23KrBeshXFyK5U6M,spotify:album:4tw9PJ33TcRAFvLNjhUiZX,spotify:track:09gMVqExE1DPnEDLUexjUj,,,,,,,,,,,,,
1677,DJ Red Core,AirCon (Dj RedCore Budots Remix),spotify:artist:25p1uAURmIM9Fvf8sBeZ7z,spotify:album:59k7VCZAWkNDALGlBq4ElR,spotify:track:4J1jnKA4WbTdTmQWNvHThy,,,,,,,,,,,,,
1678,DjKeinth,Kiat Jud Day,spotify:artist:0VOfa8drf3sfLXmaLMX1iJ,spotify:album:6asFNYoIIcTxldCURlbtvY,spotify:track:4tWPUDJ6T5vMDBVUk41r7e,,,,,,,,,,,,,
1680,Global Deejays,Hey Girl (Shake It),spotify:artist:5M0Y6NBi3Wfwo2H1gtPl1L,spotify:album:3WhqL40stx8Fe0HnlaQplg,spotify:track:7GiIesmRSV5P2536e8doE5,,,,,,,,,,,,,
1683,Geo Da Silva,Booma Yee,spotify:artist:5E4rOL0HwjD2TGLhrK6tZp,spotify:album:7F4vE4W5x2bm56NWWrteWI,spotify:track:63GZ5ZftQPxhKcGZ0Zjwev,,,,,,,,,,,,,
1685,Fly Project,Musica,spotify:artist:2Rum2rwDio2My0Md24m3Oa,spotify:album:2QGTtKgxWlrrazuyf2nd9W,spotify:track:5dJk5CPvEljMyEN8Oi72Pl,,,,,,,,,,,,,
1686,Tom Boxer,Deep in Love (Radio Edit),spotify:artist:0Qz06Kvk8662UwwVMpjYet,spotify:album:5yvuxj2B6NnAfC2WB8RONS,spotify:track:15kpbj95JXuxQgEYcg5g80,,,,,,,,,,,,,
1687,Prezioso,The Riddle Mix,spotify:artist:3iMzbvXlgNUpoFccD60bvr,spotify:album:7xAZ2fyNC7qCENgYqk0Uop,spotify:track:1nTvSHpuWOKjSAOaqULVnB,,,,,,,,,,,,,
1688,Geo Da Silva,Awela Hey,spotify:artist:5E4rOL0HwjD2TGLhrK6tZp,spotify:album:16GZc1nj8EADpGftTdVRZB,spotify:track:0j1CTY2iBdH5kQiYK5Paul,,,,,,,,,,,,,
1690,Tungevaag,Samsara (feat. Emila),spotify:artist:49CE2ffZ6Z3zeYSDauSKck,spotify:album:2yEQWQCLmcDcWJJ6m95ufZ,spotify:track:04xLp87480JkyiHIiWgj8I,,,,,,,,,,,,,
1691,Cristian Marchi,Love Sex American Express Cristian Marchi Main Perfect Vocal Mix,spotify:artist:1OXFVdNx1BX2z7LuKpJyBW,spotify:album:3ZeyVFb2qRFKgLeESES9LA,spotify:track:2SfUh17MGkD5Qxn8EL6LHU,,,,,,,,,,,,,
1692,R.I.O.,Megamix,spotify:artist:0Ol3Jol2T3lZZVLNNzWPhj,spotify:album:0nU4b0X9ta0A3omvW3lgau,spotify:track:2W3tTDW6cyINSqEtt5ZTj4,,,,,,,,,,,,,
1693,Geo Da Silva,Na Ru Ney,spotify:artist:5E4rOL0HwjD2TGLhrK6tZp,spotify:album:6ogHVU5RzovdsUrikudhzP,spotify:track:7I4gT5ICmkjDzCC1gNhEw7,,,,,,,,,,,,,
1695,DJ Antoine,Ma Chérie DJ Antoine Mad Mark 2K12 Radio Edit,spotify:artist:6yTYR09WCvsgdnurDW4WQo,spotify:album:4TDMa1iiX6otiZuZ0O1BiY,spotify:track:5fIAjqccF1OqzMnLOweoDo,,,,,,,,,,,,,
1696,Global Deejays,Work,spotify:artist:5M0Y6NBi3Wfwo2H1gtPl1L,spotify:album:6eMgTLAhVPbTJrbrLa1HHF,spotify:track:4MWgUZmoyke8Pxj5Mx30kM,,,,,,,,,,,,,
1697,Sasha Lopez,Girls Go La,spotify:artist:3ZASW3RrHBbSRkNLjOrAFF,spotify:album:0qs8PMJTaBFmiYm7Bjenq5,spotify:track:06fuPKTrvzFVkMATTypxrv,,,,,,,,,,,,,
1698,DJ Antoine,Youre Ma Cherie DJ Antoine vs Mad Mark 2K13 Radio Edit,spotify:artist:6yTYR09WCvsgdnurDW4WQo,spotify:album:5cr6XhyGTx1bqHIznhLJyi,spotify:track:54X4tsc4YnvhliQQjP1T0V,,,,,,,,,,,,,
1699,Geo Da Silva,Hey Mr. DJ Get Up Radio Version,spotify:artist:5E4rOL0HwjD2TGLhrK6tZp,spotify:album:6hIUIOZjl6WCehfpz4e6iu,spotify:track:7uT7U8DKmt7zJA0kvVvGal,,,,,,,,,,,,,
1700,Gabry Ponte,La Danza Delle Streghe Corto Mix,spotify:artist:5ENS85nZShljwNgg4wFD7D,spotify:album:5DGR51Tt4TMZXedgHVNnvr,spotify:track:1swOzhcAXtzoylZwhjlBA7,,,,,,,,,,,,,
1701,Tungevaag,Wicked Wonderland Extended Mix,spotify:artist:49CE2ffZ6Z3zeYSDauSKck,spotify:album:1DOGcpwtP4OKJw6V1bVEKP,spotify:track:2gCF9TZUNUnUXH9YWQS7Ea,,,,,,,,,,,,,
1703,Fly Project,Toca Toca,spotify:artist:2Rum2rwDio2My0Md24m3Oa,spotify:album:0RnaltZSTF2p7g9Rt67l7E,spotify:track:5hqqMWezJhcOgz5B8JOWog,,,,,,,,,,,,,
1704,DJ Matrix,Fanno Bam Gabry Ponte Remix,spotify:artist:7fajLZIgjOSUcPFuryO80A,spotify:album:4DJE3zCulk6kC3k2qPZsZ1,spotify:track:6OiidwWDEK4Dhg3LWTIcZC,,,,,,,,,,,,,
1706,Alfons,Ganjaman,spotify:artist:5f5mH9BDkeyXmDbzevu38d,spotify:album:1gaKmKxsQv1tu6w4UB9TIm,spotify:track:6RwUhWOoRECbpM9FBh13Z2,,,,,,,,,,,,,
1707,Prezioso,Tell Me Why Mix,spotify:artist:3iMzbvXlgNUpoFccD60bvr,spotify:album:4XwZ2pSBmQucqTfIPf9QRU,spotify:track:2izx7LMO4Aa6kBJNcOJGXP,,,,,,,,,,,,,
1708,Scotty,The Black Pearl Body Bangers Edit,spotify:artist:4Pw979OeQublQjHdnNb5Mk,spotify:album:0kD37TrVkWsvXnrZHMR7Zx,spotify:track:2yW3Rc7oa6VuN9dscpbiMc,,,,,,,,,,,,,
1711,Fingers Inc.,Mystery Friend,spotify:artist:7DbXdVqrretuCKPkTeX8Kk,spotify:album:0h1OjjFTmWLJaRGLhOuNf7,spotify:track:3wzmTl3Cu1fwzw0s2J95Q8,,,,,,,,,,,,,
